"DateKey","FullDateAlternateKey","DayNumberOfWeek","EnglishDayNameOfWeek","SpanishDayNameOfWeek","FrenchDayNameOfWeek","DayNumberOfMonth","DayNumberOfYear","WeekNumberOfYear","EnglishMonthName","SpanishMonthName","FrenchMonthName","MonthNumberOfYear","CalendarQuarter","CalendarYear","CalendarSemester","FiscalQuarter","FiscalYear","FiscalSemester"
"20200913","13/09/2020 00:00:00","1","Sunday","Domingo","Dimanche","13","257","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200914","14/09/2020 00:00:00","2","Monday","Lunes","Lundi","14","258","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200915","15/09/2020 00:00:00","3","Tuesday","Martes","Mardi","15","259","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200916","16/09/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","16","260","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200917","17/09/2020 00:00:00","5","Thursday","Jueves","Jeudi","17","261","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200918","18/09/2020 00:00:00","6","Friday","Viernes","Vendredi","18","262","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200919","19/09/2020 00:00:00","7","Saturday","Sábado","Samedi","19","263","38","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200920","20/09/2020 00:00:00","1","Sunday","Domingo","Dimanche","20","264","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200921","21/09/2020 00:00:00","2","Monday","Lunes","Lundi","21","265","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200922","22/09/2020 00:00:00","3","Tuesday","Martes","Mardi","22","266","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200923","23/09/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","23","267","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200924","24/09/2020 00:00:00","5","Thursday","Jueves","Jeudi","24","268","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200925","25/09/2020 00:00:00","6","Friday","Viernes","Vendredi","25","269","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200926","26/09/2020 00:00:00","7","Saturday","Sábado","Samedi","26","270","39","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200927","27/09/2020 00:00:00","1","Sunday","Domingo","Dimanche","27","271","40","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200928","28/09/2020 00:00:00","2","Monday","Lunes","Lundi","28","272","40","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200929","29/09/2020 00:00:00","3","Tuesday","Martes","Mardi","29","273","40","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20200930","30/09/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","30","274","40","September","Septiembre","Septembre","9","3","2020","2","1","2021","1"
"20201001","01/10/2020 00:00:00","5","Thursday","Jueves","Jeudi","1","275","40","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201002","02/10/2020 00:00:00","6","Friday","Viernes","Vendredi","2","276","40","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201003","03/10/2020 00:00:00","7","Saturday","Sábado","Samedi","3","277","40","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201004","04/10/2020 00:00:00","1","Sunday","Domingo","Dimanche","4","278","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201005","05/10/2020 00:00:00","2","Monday","Lunes","Lundi","5","279","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201006","06/10/2020 00:00:00","3","Tuesday","Martes","Mardi","6","280","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201007","07/10/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","7","281","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201008","08/10/2020 00:00:00","5","Thursday","Jueves","Jeudi","8","282","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201009","09/10/2020 00:00:00","6","Friday","Viernes","Vendredi","9","283","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201010","10/10/2020 00:00:00","7","Saturday","Sábado","Samedi","10","284","41","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201011","11/10/2020 00:00:00","1","Sunday","Domingo","Dimanche","11","285","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201012","12/10/2020 00:00:00","2","Monday","Lunes","Lundi","12","286","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201013","13/10/2020 00:00:00","3","Tuesday","Martes","Mardi","13","287","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201014","14/10/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","14","288","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201015","15/10/2020 00:00:00","5","Thursday","Jueves","Jeudi","15","289","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201016","16/10/2020 00:00:00","6","Friday","Viernes","Vendredi","16","290","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201017","17/10/2020 00:00:00","7","Saturday","Sábado","Samedi","17","291","42","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201018","18/10/2020 00:00:00","1","Sunday","Domingo","Dimanche","18","292","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201019","19/10/2020 00:00:00","2","Monday","Lunes","Lundi","19","293","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201020","20/10/2020 00:00:00","3","Tuesday","Martes","Mardi","20","294","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201021","21/10/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","21","295","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201022","22/10/2020 00:00:00","5","Thursday","Jueves","Jeudi","22","296","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201023","23/10/2020 00:00:00","6","Friday","Viernes","Vendredi","23","297","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201024","24/10/2020 00:00:00","7","Saturday","Sábado","Samedi","24","298","43","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201025","25/10/2020 00:00:00","1","Sunday","Domingo","Dimanche","25","299","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201026","26/10/2020 00:00:00","2","Monday","Lunes","Lundi","26","300","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201027","27/10/2020 00:00:00","3","Tuesday","Martes","Mardi","27","301","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201028","28/10/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","28","302","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201029","29/10/2020 00:00:00","5","Thursday","Jueves","Jeudi","29","303","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201030","30/10/2020 00:00:00","6","Friday","Viernes","Vendredi","30","304","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201031","31/10/2020 00:00:00","7","Saturday","Sábado","Samedi","31","305","44","October","Octubre","Octobre","10","4","2020","2","2","2021","1"
"20201101","01/11/2020 00:00:00","1","Sunday","Domingo","Dimanche","1","306","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201102","02/11/2020 00:00:00","2","Monday","Lunes","Lundi","2","307","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201103","03/11/2020 00:00:00","3","Tuesday","Martes","Mardi","3","308","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201104","04/11/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","4","309","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201105","05/11/2020 00:00:00","5","Thursday","Jueves","Jeudi","5","310","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201106","06/11/2020 00:00:00","6","Friday","Viernes","Vendredi","6","311","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201107","07/11/2020 00:00:00","7","Saturday","Sábado","Samedi","7","312","45","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201108","08/11/2020 00:00:00","1","Sunday","Domingo","Dimanche","8","313","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201109","09/11/2020 00:00:00","2","Monday","Lunes","Lundi","9","314","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201110","10/11/2020 00:00:00","3","Tuesday","Martes","Mardi","10","315","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201111","11/11/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","11","316","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201112","12/11/2020 00:00:00","5","Thursday","Jueves","Jeudi","12","317","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201113","13/11/2020 00:00:00","6","Friday","Viernes","Vendredi","13","318","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201114","14/11/2020 00:00:00","7","Saturday","Sábado","Samedi","14","319","46","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201115","15/11/2020 00:00:00","1","Sunday","Domingo","Dimanche","15","320","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201116","16/11/2020 00:00:00","2","Monday","Lunes","Lundi","16","321","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201117","17/11/2020 00:00:00","3","Tuesday","Martes","Mardi","17","322","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201118","18/11/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","18","323","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201119","19/11/2020 00:00:00","5","Thursday","Jueves","Jeudi","19","324","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201120","20/11/2020 00:00:00","6","Friday","Viernes","Vendredi","20","325","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201121","21/11/2020 00:00:00","7","Saturday","Sábado","Samedi","21","326","47","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201122","22/11/2020 00:00:00","1","Sunday","Domingo","Dimanche","22","327","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201123","23/11/2020 00:00:00","2","Monday","Lunes","Lundi","23","328","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201124","24/11/2020 00:00:00","3","Tuesday","Martes","Mardi","24","329","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201125","25/11/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","25","330","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201126","26/11/2020 00:00:00","5","Thursday","Jueves","Jeudi","26","331","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201127","27/11/2020 00:00:00","6","Friday","Viernes","Vendredi","27","332","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201128","28/11/2020 00:00:00","7","Saturday","Sábado","Samedi","28","333","48","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201129","29/11/2020 00:00:00","1","Sunday","Domingo","Dimanche","29","334","49","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201130","30/11/2020 00:00:00","2","Monday","Lunes","Lundi","30","335","49","November","Noviembre","Novembre","11","4","2020","2","2","2021","1"
"20201201","01/12/2020 00:00:00","3","Tuesday","Martes","Mardi","1","336","49","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201202","02/12/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","2","337","49","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201203","03/12/2020 00:00:00","5","Thursday","Jueves","Jeudi","3","338","49","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201204","04/12/2020 00:00:00","6","Friday","Viernes","Vendredi","4","339","49","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201205","05/12/2020 00:00:00","7","Saturday","Sábado","Samedi","5","340","49","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201206","06/12/2020 00:00:00","1","Sunday","Domingo","Dimanche","6","341","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201207","07/12/2020 00:00:00","2","Monday","Lunes","Lundi","7","342","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201208","08/12/2020 00:00:00","3","Tuesday","Martes","Mardi","8","343","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201209","09/12/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","9","344","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201210","10/12/2020 00:00:00","5","Thursday","Jueves","Jeudi","10","345","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201211","11/12/2020 00:00:00","6","Friday","Viernes","Vendredi","11","346","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201212","12/12/2020 00:00:00","7","Saturday","Sábado","Samedi","12","347","50","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201213","13/12/2020 00:00:00","1","Sunday","Domingo","Dimanche","13","348","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201214","14/12/2020 00:00:00","2","Monday","Lunes","Lundi","14","349","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201215","15/12/2020 00:00:00","3","Tuesday","Martes","Mardi","15","350","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201216","16/12/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","16","351","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201217","17/12/2020 00:00:00","5","Thursday","Jueves","Jeudi","17","352","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201218","18/12/2020 00:00:00","6","Friday","Viernes","Vendredi","18","353","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201219","19/12/2020 00:00:00","7","Saturday","Sábado","Samedi","19","354","51","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201220","20/12/2020 00:00:00","1","Sunday","Domingo","Dimanche","20","355","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201221","21/12/2020 00:00:00","2","Monday","Lunes","Lundi","21","356","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201222","22/12/2020 00:00:00","3","Tuesday","Martes","Mardi","22","357","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201223","23/12/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","23","358","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201224","24/12/2020 00:00:00","5","Thursday","Jueves","Jeudi","24","359","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201225","25/12/2020 00:00:00","6","Friday","Viernes","Vendredi","25","360","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201226","26/12/2020 00:00:00","7","Saturday","Sábado","Samedi","26","361","52","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201227","27/12/2020 00:00:00","1","Sunday","Domingo","Dimanche","27","362","53","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201228","28/12/2020 00:00:00","2","Monday","Lunes","Lundi","28","363","53","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201229","29/12/2020 00:00:00","3","Tuesday","Martes","Mardi","29","364","53","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201230","30/12/2020 00:00:00","4","Wednesday","Miércoles","Mercredi","30","365","53","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20201231","31/12/2020 00:00:00","5","Thursday","Jueves","Jeudi","31","366","53","December","Diciembre","Décembre","12","4","2020","2","2","2021","1"
"20210101","01/01/2021 00:00:00","6","Friday","Viernes","Vendredi","1","1","1","January","Enero","Janvier","1","1","2021","1","3","2021","2"
"20210102","02/01/2021 00:00:00","7","Saturday","Sábado","Samedi","2","2","1","January","Enero","Janvier","1","1","2021","1","3","2021","2"
"20210103","03/01/2021 00:00:00","1","Sunday","Domingo","Dimanche","3","3","2","January","Enero","Janvier","1","1","2021","1","3","2021","2"
"20210104","04/01/2021 00:00:00","2","Monday","Lunes","Lundi","4","4","2","January","Enero","Janvier","1","1","2021","1","3","2021","2"
"20210105","05/01/2021 00:00:00","3","Tuesday","Martes","Mardi","5","5","2","January","Enero","Janvier","1","1","2021","1","3","2021","2"
